,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,R2TotalmCGRate,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
1023,S3,A1,3,F5,4,5,S3,A1,3,F5,4,5,123.0,5.0,4.0,0.0,1.0,0.0,6.0,0.0,7.0,9.0,5.0,5.0,0.0,0.0,8.0,114.0,13715.0,0.926829268292683,21,18.4,92,1,0,0,11,10,445,100.0,1.4,3.2,20,16,0.8,4,123.0,16.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,115.0,14824.0,0.934959349593496,23,20.0,90,2,11,12,0,0,341,13.3,10.5,22,19,0.863636,3,95.5,2.0,95.0,0.0210526315789473,2.0,2.0,1.0,0.0,2.0,0.0,1.852854943197136e-07,0.0,0.0,6.0,0.8571428571428571,1,1,1,1.0,123,5.360446232133409e-07,1,0.024390243902439,0.008130081300813,0.2,,,,,,,,,,,
1024,S3,A1,3,F6,5,5,S3,A1,3,F6,5,5,112.0,17.0,0.0,0.0,1.0,2.0,0.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,107.0,12590.0,0.9553571428571428,3,2.8,104,0,0,0,1,2,85,69.2,0.0,0.0,3,1,0.333333,2,112.0,21.0,6.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,106.0,13260.0,0.9464285714285714,4,3.8,102,0,1,3,0,0,96,10.5,9.4,2,1,0.5,1,69.2,0.0,72.0,0.0,9.0,13.0,0.6923076923076923,0.0,5.0,0.0,1.146133591345264e-07,0.0,10.0,3.0,1.0,0,0,0,,112,4.881056731698715e-07,0,0.0133928571428571,0.0,0.0,,,,,,,,,,,
1025,S3,A1,3,G17,16,6,S3,A1,3,G17,16,6,3297.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,567.0,3296.0,404356.0,0.99969669396421,0,0.0,3296,0,0,0,0,0,0,,,,0,0,0.0,0,3297.0,180.0,119.0,0.0,27.0,86.0,63.0,258.0,1.0,2.0,9.0,1.0,0.0,6.0,1797.0,3277.0,424919.0,0.9939338792841976,0,0.0,3275,2,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,3297,1.436861075393809e-05,0,,0.0,0.0,,,,,,,,,,,
1026,S3,A1,3,G18,17,6,S3,A1,3,G18,17,6,1110.0,61.0,6.0,0.0,12.0,0.0,27.0,47.0,148.0,40.0,40.0,42.0,0.0,45.0,583.0,1019.0,120831.0,0.918018018018018,631,61.9,356,32,0,0,284,347,14987,88.2,9.6,10.5,561,471,0.839572,90,1110.0,117.0,19.0,0.0,3.0,20.0,132.0,0.0,29.0,4.0,49.0,26.0,0.0,1.0,1034.0,1016.0,129083.0,0.9153153153153152,592,58.3,369,55,287,305,0,0,15261,9.0,8.8,516,450,0.872093,66,84.0,87.0,3490.0,0.0249283667621776,97.0,130.0,0.7461538461538462,1.0,218.0,0.0045871559633027,5.561860421387608e-06,0.0,0.0,143.0,0.9166666666666666,41,55,60,0.9166666666666666,1110,4.837475868022833e-06,5,0.0644144144144144,0.0495495495495495,0.6043956043956044,,,,,,,,,,,
1027,S3,A1,3,G5,4,6,S3,A1,3,G5,4,6,67.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,67.0,7836.0,1.0,0,0.0,67,0,0,0,0,0,0,,,,0,0,0.0,0,67.0,6.0,2.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,149.0,66.0,8239.0,0.9850746268656716,0,0.0,66,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,67,2.9199178662840525e-07,0,,0.0,0.0,,,,,,,,,,,
1028,S3,A1,3,G6,5,6,S3,A1,3,G6,5,6,104.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,19.0,1.0,0.0,4.0,0.0,12.0,71.0,99.0,11797.0,0.9519230769230768,0,0.0,99,0,0,0,0,0,0,,,,0,0,0.0,0,104.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,828.0,96.0,11694.0,0.9230769230769232,0,0.0,95,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,104,4.532409822291663e-07,0,,0.0,0.0,,,,,,,,,,,
1029,S3,A1,3,H17,16,7,S3,A1,3,H17,16,7,3661.0,51.0,26.0,0.0,13.0,0.0,31.0,0.0,58.0,7.0,15.0,2.0,0.0,25.0,3605.0,3587.0,439532.0,0.9797869434580716,227,6.3,3313,47,0,0,86,141,4865,94.2,4.8,3.5,191,147,0.769634,44,3661.0,175.0,105.0,0.0,4.0,49.0,321.0,170.0,57.0,20.0,3.0,12.0,0.0,7.0,3514.0,3594.0,465348.0,0.9816989893471728,201,5.6,3349,44,106,95,0,0,4697,2.7,8.6,170,137,0.805882,33,90.0,43.0,1769.0,0.0243075183719615,66.0,71.0,0.9295774647887324,0.0,123.0,0.0,2.7961265506429503e-06,0.0,0.0,74.0,0.961038961038961,4,4,8,0.5,3661,1.595495419174017e-05,1,0.0101065282709642,0.001092597650915,0.0888888888888888,,,,,,,,,,,
1030,S3,A1,3,H18,17,7,S3,A1,3,H18,17,7,285.0,29.0,0.0,0.0,19.0,2.0,16.0,15.0,11.0,13.0,0.0,0.0,0.0,13.0,128.0,280.0,32566.0,0.9824561403508772,0,0.0,280,0,0,0,0,0,0,,,,0,0,0.0,0,285.0,28.0,2.0,0.0,2.0,8.0,30.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,857.0,274.0,33690.0,0.9614035087719298,0,0.0,273,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,285,1.2420546147626192e-06,0,,0.0,0.0,,,,,,,,,,,
1031,S3,A1,3,H5,4,7,S3,A1,3,H5,4,7,215.0,34.0,0.0,0.0,4.0,6.0,3.0,0.0,25.0,2.0,2.0,1.0,0.0,2.0,159.0,188.0,22426.0,0.8744186046511628,0,0.0,187,1,0,0,0,0,0,,,,0,0,0.0,0,215.0,32.0,0.0,0.0,0.0,6.0,18.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,317.0,192.0,24348.0,0.8930232558139535,0,0.0,192,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,215,9.369885690314496e-07,0,,0.0,0.0,,,,,,,,,,,
1032,S3,A1,3,H6,5,7,S3,A1,3,H6,5,7,5687.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,0.0,5.0,0.0,2.0,243.0,5681.0,697661.0,0.9989449621944786,0,0.0,5681,0,0,0,0,0,0,,,,0,0,0.0,0,5687.0,103.0,12.0,0.0,1.0,6.0,321.0,138.0,38.0,11.0,0.0,0.0,0.0,299.0,1921.0,5676.0,737656.0,0.9980657640232108,0,0.0,5674,2,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,5687,2.478443717247374e-05,0,,0.0,0.0,,,,,,,,,,,
1033,S3,A1,3,I17,16,8,S3,A1,3,I17,16,8,127.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,20.0,7.0,0.0,0.0,0.0,10.0,29.0,127.0,15120.0,1.0,19,15.0,108,0,0,0,19,0,456,100.0,0.0,0.0,19,17,0.894737,2,127.0,14.0,4.0,0.0,0.0,4.0,7.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,195.0,124.0,15784.0,0.9763779527559056,19,15.3,104,1,19,0,0,0,627,0.0,0.0,19,18,0.947368,1,100.0,0.0,69.0,0.0,5.0,5.0,1.0,0.0,6.0,0.0,8.934715536365638e-08,0.0,0.0,3.0,1.0,0,0,0,,127,5.534769686836935e-07,0,0.0118110236220472,0.0,0.0,,,,,,,,,,,
1034,S3,A1,3,I18,17,8,S3,A1,3,I18,17,8,2322.0,27.0,0.0,0.0,20.0,0.0,3.0,7.0,25.0,2.0,0.0,0.0,0.0,13.0,52.0,2321.0,284333.0,0.9995693367786392,2,0.1,2319,0,0,0,2,0,52,100.0,0.0,0.0,2,1,0.5,1,2322.0,50.0,40.0,0.0,155.0,22.0,117.0,40.0,162.0,39.0,1.0,0.0,0.0,3.0,670.0,2319.0,300418.0,0.9987080103359172,3,0.1,2314,2,3,0,0,0,86,0.0,0.0,2,1,0.5,1,,0.0,54.0,0.0,,,,0.0,2.0,0.0,9.300892402610129e-08,0.0,0.0,2.0,1.0,0,0,0,,2322,1.0119476545539657e-05,0,0.0004306632213608,0.0,0.0,,,,,,,,,,,
1035,S3,A1,3,I5,4,8,S3,A1,3,I5,4,8,87.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,81.0,86.0,10099.0,0.9885057471264368,0,0.0,85,1,0,0,0,0,0,,,,0,0,0.0,0,87.0,13.0,0.0,0.0,0.0,8.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,86.0,10811.0,0.9885057471264368,0,0.0,86,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,87,3.79153513980168e-07,0,,0.0,0.0,,,,,,,,,,,
1036,S3,A1,3,I6,5,8,S3,A1,3,I6,5,8,124.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,1.0,119.0,14032.0,0.9596774193548387,0,0.0,119,0,0,0,0,0,0,,,,0,0,0.0,0,124.0,27.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,118.0,14858.0,0.9516129032258064,0,0.0,118,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,124,5.404027095809291e-07,0,,0.0,0.0,,,,,,,,,,,
1037,S3,A1,3,J17,16,9,S3,A1,3,J17,16,9,140.0,12.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,3.0,0.0,0.0,0.0,37.0,121.0,135.0,16092.0,0.9642857142857144,11,8.1,124,0,0,0,0,11,121,100.0,0.0,0.0,8,7,0.875,1,140.0,13.0,4.0,0.0,1.0,2.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,260.0,134.0,17012.0,0.9571428571428572,0,0.0,123,11,0,0,0,0,0,,,0,0,0.0,0,,0.0,7.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,4.394122394933919e-08,0.0,0.0,1.0,1.0,0,0,8,0.0,140,6.101320914623393e-07,0,0.0035714285714285,0.0,0.0,,,,,,,,,,,
1038,S3,A1,3,J18,17,9,S3,A1,3,J18,17,9,79.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,60.0,7178.0,0.759493670886076,0,0.0,60,0,0,0,0,0,0,,,,0,0,0.0,0,79.0,12.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,78.0,9690.0,0.9873417721518988,0,0.0,78,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,79,3.442888230394629e-07,0,,0.0,0.0,,,,,,,,,,,
1039,S3,A1,3,J5,4,9,S3,A1,3,J5,4,9,96.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,14.0,1.0,86.0,10240.0,0.8958333333333334,0,0.0,86,0,0,0,0,0,0,,,,0,0,0.0,0,96.0,5.0,2.0,0.0,0.0,8.0,20.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,348.0,91.0,11528.0,0.9479166666666666,0,0.0,91,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,96,4.183762912884612e-07,0,,0.0,0.0,,,,,,,,,,,
1040,S3,A1,3,J6,5,9,S3,A1,3,J6,5,9,141.0,19.0,1.0,0.0,0.0,0.0,2.0,4.0,11.0,4.0,3.0,1.0,0.0,0.0,3.0,135.0,15885.0,0.9574468085106383,0,0.0,135,0,0,0,0,0,0,,,,0,0,0.0,0,141.0,19.0,1.0,0.0,1.0,0.0,16.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,180.0,133.0,16565.0,0.9432624113475178,0,0.0,132,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,141,6.144901778299274e-07,0,,0.0,0.0,,,,,,,,,,,
1041,S3,A1,3,K17,16,10,S3,A1,3,K17,16,10,1919.0,21.0,0.0,0.0,1.0,0.0,4.0,25.0,13.0,17.0,0.0,0.0,0.0,0.0,37.0,1918.0,235246.0,0.9994788952579468,0,0.0,1918,0,0,0,0,0,0,,,,0,0,0.0,0,1919.0,225.0,72.0,0.0,44.0,23.0,11.0,37.0,69.0,11.0,0.0,0.0,0.0,3.0,662.0,1914.0,248180.0,0.9973944762897342,0,0.0,1912,2,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,1919,8.363167739401636e-06,0,,0.0,0.0,,,,,,,,,,,
1042,S3,A1,3,K18,17,10,S3,A1,3,K18,17,10,157.0,15.0,0.0,0.0,4.0,0.0,1.0,15.0,23.0,3.0,1.0,0.0,0.0,0.0,245.0,150.0,17689.0,0.9554140127388536,32,21.3,116,2,0,0,15,17,647,50.0,52.4,37.0,32,26,0.8125,6,157.0,15.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,1.0,10.0,1.0,0.0,1.0,297.0,150.0,18870.0,0.9554140127388536,17,11.3,133,0,15,2,0,0,424,11.9,15.3,15,12,0.8,3,96.4,1.0,148.0,0.0067567567567567,4.0,6.0,0.6666666666666666,0.0,9.0,0.0,2.241002421416299e-07,0.0,0.0,7.0,0.7777777777777778,2,17,17,1.0,157,6.842195597113376e-07,1,0.0222929936305732,0.10828025477707,2.4285714285714284,,,,,,,,,,,
1043,S3,A1,3,K5,4,10,S3,A1,3,K5,4,10,50.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,135.0,47.0,5409.0,0.94,0,0.0,47,0,0,0,0,0,0,,,,0,0,0.0,0,50.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,48.0,5766.0,0.96,0,0.0,48,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,50,2.179043183794069e-07,0,,0.0,0.0,,,,,,,,,,,
1044,S3,A1,3,K6,5,10,S3,A1,3,K6,5,10,161.0,14.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,13.0,0.0,30.0,0.0,5.0,212.0,136.0,15793.0,0.84472049689441,1,0.7,135,0,0,0,0,1,15,0.0,0.0,0.0,0,0,0.0,0,161.0,17.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,0.0,10.0,0.0,0.0,1.0,39.0,151.0,18868.0,0.937888198757764,0,0.0,148,3,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,161,7.016519051816902e-07,0,,0.0,0.0,,,,,,,,,,,
1045,S3,A1,3,L17,16,11,S3,A1,3,L17,16,11,81.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,10.0,15.0,0.0,1.0,0.0,5.0,187.0,78.0,9227.0,0.9629629629629628,0,0.0,78,0,0,0,0,0,0,,,,0,0,0.0,0,81.0,5.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,79.0,10050.0,0.9753086419753086,0,0.0,79,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,81,3.530049957746392e-07,0,,0.0,0.0,,,,,,,,,,,
1046,S3,A1,3,L18,17,11,S3,A1,3,L18,17,11,129.0,13.0,0.0,0.0,0.0,3.0,21.0,8.0,23.0,7.0,1.0,9.0,0.0,0.0,16.0,122.0,13709.0,0.9457364341085271,23,18.9,99,0,0,0,3,20,760,100.0,0.0,3.6,22,19,0.863636,3,129.0,17.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,53.0,106.0,12477.0,0.8217054263565892,7,6.6,99,0,3,4,0,0,215,0.0,2.0,6,4,0.666667,2,60.0,4.0,157.0,0.0254777070063694,4.0,5.0,0.8,0.0,2.0,0.0,1.63314882345044e-07,0.0,0.0,5.0,1.0,0,0,1,0.0,129,5.621931414188697e-07,0,0.0193798449612403,0.0,0.0,,,,,,,,,,,
1047,S3,A1,3,L5,4,11,S3,A1,3,L5,4,11,3909.0,28.0,2.0,0.0,8.0,0.0,20.0,11.0,10.0,0.0,1.0,3.0,0.0,1.0,2159.0,3886.0,476046.0,0.994116142235866,0,0.0,3886,0,0,0,0,0,0,,,,0,0,0.0,0,3909.0,174.0,3.0,0.0,132.0,65.0,64.0,104.0,44.0,10.0,4.0,1.0,0.0,50.0,3169.0,3870.0,502562.0,0.990023023791251,0,0.0,3869,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,3909,1.703575961090203e-05,0,,0.0,0.0,,,,,,,,,,,
1048,S3,A1,3,L6,5,11,S3,A1,3,L6,5,11,90.0,7.0,0.0,0.0,4.0,0.0,13.0,11.0,13.0,2.0,0.0,1.0,0.0,0.0,163.0,89.0,10453.0,0.9888888888888888,2,2.2,87,0,0,0,2,0,42,,0.0,0.0,2,1,0.5,1,90.0,11.0,1.0,0.0,0.0,0.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,410.0,89.0,11132.0,0.9888888888888888,2,2.2,87,0,2,0,0,0,54,0.0,0.0,2,1,0.5,1,,0.0,48.0,0.0,,,,0.0,4.0,0.0,7.470008071387664e-08,0.0,0.0,2.0,1.0,0,0,0,,90,3.922277730829324e-07,0,0.0111111111111111,0.0,0.0,,,,,,,,,,,
1049,S3,A1,3,M17,16,12,S3,A1,3,M17,16,12,34.0,7.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,120.0,28.0,3083.0,0.8235294117647058,3,10.7,25,0,0,0,3,0,78,100.0,0.0,0.0,3,2,0.666667,1,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,125.0,33.0,3916.0,0.9705882352941176,0,0.0,33,0,0,0,0,0,0,,,0,0,0.0,0,,0.0,18.0,0.0,7.0,7.0,1.0,,,,4.5039754548072674e-08,0.0,11.0,1.0,1.0,0,0,0,,34,1.4817493649799668e-07,0,0.0147058823529411,0.0,0.0,,,,,,,,,,,
1050,S3,A1,3,M18,17,12,S3,A1,3,M18,17,12,107.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,106.0,12615.0,0.9906542056074766,0,0.0,106,0,0,0,0,0,0,,,,0,0,0.0,0,107.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,105.0,13204.0,0.9813084112149532,0,0.0,105,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,107,4.663152413319307e-07,0,,0.0,0.0,,,,,,,,,,,
1051,S3,A1,3,M5,4,12,S3,A1,3,M5,4,12,91.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,6.0,0.0,82.0,9729.0,0.9010989010989012,18,22.0,64,0,0,0,18,0,756,100.0,82.4,93.8,0,0,0.0,0,91.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,62.0,82.0,10414.0,0.9010989010989012,18,22.0,64,0,18,0,0,0,334,100.0,91.5,18,17,0.944444,1,100.0,,,,,,,,,,,0.0,0.0,,,18,18,18,1.0,91,3.965858594505205e-07,1,,0.1978021978021978,18.0,,,,,,,,,,,
1052,S3,A1,3,M6,5,12,S3,A1,3,M6,5,12,126.0,23.0,0.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,3.0,2.0,0.0,3.0,286.0,113.0,12801.0,0.8968253968253969,0,0.0,113,0,0,0,0,0,0,,,,0,0,0.0,0,126.0,22.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,484.0,115.0,13805.0,0.9126984126984128,0,0.0,115,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,126,5.491188823161053e-07,0,,0.0,0.0,,,,,,,,,,,
1053,S3,A1,3,N17,16,13,S3,A1,3,N17,16,13,3627.0,19.0,0.0,0.0,3.0,1.0,11.0,3.0,37.0,6.0,0.0,5.0,0.0,0.0,308.0,3626.0,444890.0,0.9997242900468708,0,0.0,3626,0,0,0,0,0,0,,,,0,0,0.0,0,3627.0,63.0,67.0,0.0,29.0,22.0,176.0,138.0,59.0,30.0,5.0,1.0,0.0,126.0,1529.0,3620.0,469187.0,0.9980700303280948,0,0.0,3619,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,3627,1.5806779255242176e-05,0,,0.0,0.0,,,,,,,,,,,
1054,S3,A1,3,N18,17,13,S3,A1,3,N18,17,13,4883.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,3.0,0.0,3.0,0.0,4.0,96.0,4879.0,599507.0,0.999180831456072,5,0.1,4874,0,0,0,1,4,111,100.0,63.2,46.4,3,1,0.333333,2,4883.0,172.0,105.0,0.0,24.0,15.0,69.0,140.0,131.0,51.0,3.0,0.0,0.0,108.0,1260.0,4869.0,633887.0,0.9971329100962524,5,0.1,4864,0,1,4,0,0,110,69.2,38.1,2,1,0.5,1,100.0,0.0,24.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,4.5039754548072674e-08,0.0,0.0,1.0,0.3333333333333333,3,3,3,1.0,4883,2.128053573293288e-05,1,0.0001023960679909,0.0006143764079459,1.0,,,,,,,,,,,
1055,S3,A1,3,N5,4,13,S3,A1,3,N5,4,13,2226.0,20.0,6.0,0.0,0.0,0.0,1.0,1.0,12.0,39.0,0.0,11.0,0.0,2.0,61.0,2211.0,271231.0,0.9932614555256064,0,0.0,2211,0,0,0,0,0,0,,,,0,0,0.0,0,2226.0,66.0,73.0,0.0,47.0,20.0,53.0,27.0,113.0,10.0,4.0,0.0,0.0,78.0,1024.0,2220.0,287922.0,0.9973045822102424,0,0.0,2220,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,2226,9.701100254251194e-06,0,,0.0,0.0,,,,,,,,,,,
1056,S3,A1,3,N6,5,13,S3,A1,3,N6,5,13,142.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,1.0,0.0,26.0,178.0,139.0,16516.0,0.9788732394366196,23,16.5,116,0,0,0,23,0,620,100.0,0.0,9.1,22,21,0.954545,1,142.0,27.0,1.0,0.0,1.0,1.0,21.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,178.0,140.0,17399.0,0.9859154929577464,23,16.4,117,0,23,0,0,0,869,0.6,0.2,22,21,0.954545,1,100.0,1.0,52.0,0.0192307692307692,13.0,13.0,1.0,0.0,4.0,0.0,9.19103934273678e-08,0.0,26.0,2.0,1.0,0,0,0,,142,6.188482641975156e-07,0,0.0070422535211267,0.0,0.0,,,,,,,,,,,
1057,S3,A1,3,O17,16,14,S3,A1,3,O17,16,14,38.0,10.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,38.0,4237.0,1.0,0,0.0,38,0,0,0,0,0,0,,,,0,0,0.0,0,38.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,38.0,4595.0,1.0,0,0.0,38,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,38,1.6560728196834926e-07,0,,0.0,0.0,,,,,,,,,,,
1058,S3,A1,3,O18,17,14,S3,A1,3,O18,17,14,142.0,22.0,1.0,0.0,1.0,0.0,23.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1112.0,128.0,14967.0,0.9014084507042254,9,7.0,119,0,0,0,0,9,396,81.8,7.1,0.0,0,0,0.0,0,142.0,23.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,1219.0,128.0,14808.0,0.9014084507042254,0,0.0,127,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,142,6.188482641975156e-07,0,,0.0,0.0,,,,,,,,,,,
1059,S3,A1,3,O5,4,14,S3,A1,3,O5,4,14,149.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,5.0,0.0,4.0,0.0,0.0,65.0,148.0,17741.0,0.9932885906040269,0,0.0,148,0,0,0,0,0,0,,,,0,0,0.0,0,149.0,16.0,4.0,0.0,1.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,145.0,18699.0,0.9731543624161074,0,0.0,144,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,149,6.493548687706325e-07,0,,0.0,0.0,,,,,,,,,,,
